ad_id,source_url,scraped_at,title,price_nok,tilstand,merke,kjonn,sykkeltype,brand,model,year,framesize,wheel_size,groupset,carbon_frame,carbon_wheels,electronic_shifting,description,location
"231358365","https://www.finn.no/recommerce/forsale/item/231358365","2026-03-02T15:33:57.553Z","Trek landeveissykkel 56 cm","5900","","","","Landevei","Trek","","","56cm","","","false","false","false","Trek landeveissykkel selges da den ikke lenger blir brukt,. Vært lite i brukt etter siste service i 2020 med bytte av nye dekk. Generelt lite brukt! 56 cm aluminium ramme og Carbon gaffel. SPD klikkpedaler er montert.","3021 Drammen"
"449572293","https://www.finn.no/recommerce/forsale/item/449572293","2026-03-02T15:33:59.296Z","GT SERIES 2 SUPPERT SYKKEL 🏆","6000","Som ny - Ikke synlig brukt","Scott","Unisex","Landevei","GT","Series 2","","M/L","700c","Shimano 105","false","false","false","GT Series 2 Landeveissykkel – Str. M / L 🎉🎉🎉 Veldig god stand 🏅 Veldig lett 🚴 ♂️ Bare kom og prøve Alle deler fungerer godt 👍 Du finner anmeldelsesvideoer og artikler om sykler her. https://youtu.be/znkcxeMMyOo?si=RkG_UE5ZQ0vZzxNg https://www.220triathlon.com/gear/gt-series-2 • Ramme: Hydroformet aluminium (Speed Metal™), konisk styrerør 1 1/8” – 1 1/4” 🚴🏼 • Gaffel: GT karbon landeveisgaffel (FOC Ultra™), konisk, integrert styrelager • Gir: ⚙️ • Framgir: Shimano 4600 • Bakgir: Shimano 105, 10-delt💿 • Girhendler: Shimano 105 STI, 10-delt • Bremser: RC 476 dobbel pivot caliper / Shimano 105 STI 🏅 • Krank: FSA Gossamer BB30 Compact 50/36T • Kranklager: FSA BB30, forseglede lagre • Kassett: Shimano 4600, 10-delt 12–28T⚙️ • Kjede: KMC X10 • Hjulsett: Alex ALX 200 (ca. 1900 g), 20 eiker foran / 24 bak🛞 • Nav: Alex aluminium nav med forseglede lagre (QR) • Dekk: Schwalbe Lugano 700x23c • Styrestem: GT 3D-smidd aluminium, 4-bolts front • Styre: GT landeveisstyre, shallow drop • Sete: GT Biomorphic racing sete • Setepinne: GT aluminium, 31.6 x 300 mm • Pedaler: Bits landeveispedaler (klikkpedaler) • Farge: Som vist på bildene • Kabler: Bremsekabel internt, girkabler eksternt (som på bildene) Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","4638 Kristiansand S"
"420713251","https://www.finn.no/recommerce/forsale/item/420713251","2026-03-02T15:34:01.081Z","Scott Addict RC 20 58 cm 2020 Sram Force AXS","32939","","Scott","Unisex","Landevei","Scott","Addict RC 20","2020","58cm","700c","SRAM Force AXS","true","false","true","Pent brukt, men bruksmerker finnes. Jeg kjøpte denne i et optimistisk øyeblikk i fjor vår, og har bare gjort den (veldig) ren 😄, byttet setepinne, byttet til nytt kjede, nye bremseklosser til Galfer 👍, luftet bremse foran og byttet bartape. RC har mer aggressiv geometri, denne egner seg for deg med litt erfaring eller ambisjoner. Pedaler på bildet (Look Keo) kan medfølge. Har også et nytt sett Zipp 303S og ny kassett 10-28 som kan kjøpes til en gunstig pris om ønskelig. Dekkene bør byttes snart. Med oppsettet på bilder, originale aluhjul, pedaler, to flaskeholdere og computerfeste, samt relativt tungt sete fra SQlabs veier jeg den til 8,4 kg. Ta kontakt ved interesse! Sykkelen er tilgjengelig for inspeksjon i Molde, Trondheim og Ålesund nærmeste tida, etter nærmere avtale. Kan sendes i egnet sykkeleske godt emballert over hele landet mot 400 kr i frakt. Ble kjøpt hos Braa sport, kvittering følger. Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","6410 Molde"
"440701582","https://www.finn.no/recommerce/forsale/item/440701582","2026-03-02T15:34:02.770Z","Bianchi Landevei sykkel unisex","5000","Godt brukt - Synlig brukt","Bianchi","Unisex","Landevei","Bianchi","","","","","","false","false","false","Bianchi Landevei sykkel for unisex. Sykkelen er designet for landeveissykling og har en ramme i karakteristiske farger med merkevarelogo. Passer for bruk på asfalt og lange turer.sykkelen var tenkt som veggpryd hos meg. Det har vært en eier før meg. Sykkelen trenger selvfølgelig og gåes over. Jeg valgte og kjøpe den da det er en noe spesiell epoke og type sykkel. Ja du får både nyere og bedre sykkel til en billigere kr en denne, Denne sykkelen er for entusiaster. Pris setter jeg til 5000 Bud blir vurdert.","1796 Kornsjø"
"438831855","https://www.finn.no/recommerce/forsale/item/438831855","2026-03-02T15:34:04.747Z","Bianchi racersykkel","6950","Som ny - Ikke synlig brukt","Bianchi","Herre","Landevei","Bianchi","Impulso","","","","","false","false","false","Strøken Bianchi Impulso sykkel til salgs. Syklet 2-3 turer i 2013 og 2014. Lite tid til å bruke den. Nå tar den plass og må vekk.","3295 Helgeroa"
"449485010","https://www.finn.no/recommerce/forsale/item/449485010","2026-03-02T15:34:06.434Z","Cannondale Caad2 landeveissykkel / 2024 modell/ 58/XL","5750","Pent brukt - I god stand","Cannondale","Unisex","Landevei","Cannondale","Caad2","2024","58/XL","700c","Shimano Tiagra","false","false","false","Strøken landeveissykkel klar for ny eier! Jeg har gjennomført en service på sykkelen som omfatter: Grundig vask og smøring av hele sykkelen Smurt kulelager bakhjul Bremser og gir finjustert Rettet små kast i felg Størrelse 58/XL passer deg som er mellom 185 og 193 cm. Vekt 9,6 kg. Høydepunkter: - Shimano Tiagra komponenter - 175 mm krankarmer og 44 cm styre passer for personer over 185 cm. - Continental Grandsport race 25 mm dekk i god stand (kan ta 28 mm dekk) - ramme i aluminium, gaffel i karbon - intern vaierføring for estetikk - fester for skjermer og baggasjebrett i ramma Selges uten pedaler. Ta gjerne kontakt dersom du ønsker mer informasjon! Se mer info her https://www.cannondale.com/en-no/bikes/road/race/caad-optimo/caad-optimo-2 Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","1339 Vøyenenga"
"420509332","https://www.finn.no/recommerce/forsale/item/420509332","2026-03-02T15:34:09.019Z","Giant Propel Advanced Pro 0 2025","50000","Som ny - Ikke synlig brukt","Giant","","Landevei","Giant","Propel Advanced Pro 0","2025","Medium","700c","Shimano Ultegra Di2","true","true","true","Selger en så godt som ny Giant Propel Advanced Pro 0 2025 modell. Størrelse: Medium Ny pris: 75 000 Sykkelen ble kjøpt helt ny i April i år og har kunnet rullet mellom 200-300 kilometer. Sykkelen er utstyrt med Shimano ultegra Di2 gir oppsett. Den er også utstyrt med Giant Power Pro Meter (2 sidet wattmåler) Hjulsett: Giant SLR 1 50 Carbon. Satt opp med tubeless og 25 mm dekk fra Cadex Styre: Zipp drop bar 38cm. Sykkelen befinner seg på Levanger i Trøndelag Kan sendes dersom kjøper betaler frakt!","7602 Levanger"
"449429415","https://www.finn.no/recommerce/forsale/item/449429415","2026-03-02T15:34:11.546Z","Orbea Ora Temposykkel","16000","Pent brukt - I god stand","Orbea","Unisex","Landevei","Orbea","Ora","","51cm","","Shimano Dura Ace Di2","true","true","true","Selger en meget strøken temposykkel for en god venn. Sykkel er svært lite brukt og meget velholdt. Akkurat tatt service på den og byttet kjede og styretape. Passer til personer mellom 168-180cm. Sykkel er brukt av person på 174cm. Ta kontakt ved spørsmål eller en hyggelig sykkelprat. Kom gjerne med et bud. Sykkel ønskes primært ikke sendes i posten, men ta kontakt om det er av betydning. Følgende utstyr: Carbon ramme i 51cm Dura Ace Di2 felgbremser Dura Ace Di2 krankgir 2 speed Dura Ace Di2 bakgir 11 speed Rotor 3D+ wattkrank ANT+ Fast Forward platehjul Microtech Carbon forhjul Lader til Shimano girsystem Carbon styre og tempobøyler Aerodynamisk flaske Følger også med en ekstra Dura Ace Krank, men denne mangler minste drevet Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","1553 Son"
"449102072","https://www.finn.no/recommerce/forsale/item/449102072","2026-03-02T15:34:13.131Z","White Interceptor Di2","10000","","","Unisex","Landevei","White","Interceptor Di2","2016","54cm","","","false","false","true","White Interceptor Di2 elektronisk gir, akkurat byttet til helt nytt batteri. Nylig byttet slange i begge hjulene. Størrelse 54cm https://sykkelen.no/sykkeltester/white-interceptor-di2-2016/ Selges som den er, ikke vært brukt på 2 år…","0380 Oslo"
"449427420","https://www.finn.no/recommerce/forsale/item/449427420","2026-03-02T15:34:14.757Z","Cannondale CAAD Optimo 2","9000","Som ny - Ikke synlig brukt","Cannondale","Unisex","Landevei","Cannondale","CAAD Optimo 2","","56cm","700c","","false","false","false","Cannondale CAAD Optimo 2 landeveissykkel i unisex-utgave. Sykkelen har en rammehøyde på 56 cm og hjulstørrelse 28""/700c, tilpasset landeveissykling. Modellen er en lett aluminiums landeveissykkel med geometri beregnet for effektiv sykling på asfalt. Passer til både trening og pendling på vei for brukere som ønsker en landeveissykkel med 56 cm ramme og 28""/700c hjulstørrelse. Må hentes i Kråkstad.","1408 Kråkstad"
"448602951","https://www.finn.no/recommerce/forsale/item/448602951","2026-03-02T15:34:16.349Z","Nydelig Pinarello Prince fx","30000","Pent brukt - I god stand","","Unisex","Landevei","Pinarello","Prince FX","2022","53.5","","Shimano Ultegra","true","false","false","Fin Pinarello Prince fx , 2022 model. Fint godt og aldri i velt. Ikke brukt siste året . Lagret inne. Str 53,5. Unisex. Ultegra 11/28 man. Gir. Skivebremser. Nypris ca 75.000","8011 Bodø"
"449338769","https://www.finn.no/recommerce/forsale/item/449338769","2026-03-02T15:34:17.910Z","Specialized Tarmac SL8 2026 105 di2 - uten hjul","44000","Som ny - Ikke synlig brukt","Specialized","Unisex","Landevei","Specialized","Tarmac SL8","2026","54","","Shimano 105 Di2","true","false","true","Specialized SL8 2026 vurderes solgt. Kjøpt ny i Januar 2026. Gått ca 200km. Satin Carbon farge. str 54 ramma er expert/pro/comp (samme) 105 di2 - oppgradert til 165mm lengde på krank armer. 400mm bredde på styret - 100m stem. vokset kjedet. selges uten hjul. Kun ramme og gir gruppe.","7606 Levanger"
"449350907","https://www.finn.no/recommerce/forsale/item/449350907","2026-03-02T15:34:19.536Z","De Rosa pininfarina vurderes solgt","45000","Pent brukt - I god stand","","Herre","Landevei","De Rosa","Pininfarina Nero Terra","2019","56","","Shimano Dura Ace R9150 Di2","false","false","true","De Rosa pininfarina Nero Terra mod 2019, syklet kun 2 sesonger, vurderes solgt høystbydende over 45.000,-,, grunnet overgang til EL-sykkel. Nypris 2019 ca. 75.000,- Gruppe: Dura Ace R9150 Di2 172,5mm Compact 52/36 Kassett: Dura Ace R9150/70 / 11-30 Hjulsett Fulcrum Racing 4 C17 Rammestørrelse 56, passer syklister ca. 180cm-185cm, Sykkel er tilpasset syklist 182cm. Medfølger Look Keo Blade 2 pedaler og eldre Bontrager Aeolus 5 hjulsett påsatt sykkel nå. Har også DT Swiss ekstra hjulsett.","1435 Ås"
"421734258","https://www.finn.no/recommerce/forsale/item/421734258","2026-03-02T15:34:21.110Z","Diamant C4 Pinnacle - Shimano","5500","Pent brukt - I god stand","Cannondale","Unisex","Landevei","Cannondale","Diamant C4 Pinnacle","","","","Shimano Sora","false","false","false","Selger denne sykkelen for min lille svigerbror. Tiden strak aldri til for trening. Kjøpte den i mars og stått stille siden, alltid lagret i tørr garasje. Bremser funker, men sykkelen trenger service. Lillebror er 175cm og passer han fint. Shimano Sora girsystem. 2 stk vannholder. Vi kan ikke mye om sykler, men kom gjerne og prøv den. Kom gjerne med bud.😊","2050 Jessheim"
"433299259","https://www.finn.no/recommerce/forsale/item/433299259","2026-03-02T15:34:22.662Z","BMC TEAMMACHINE SLR ONE","35000","Pent brukt - I god stand","","Herre","Landevei","BMC","Teammachine SLR One","2019","","","SRAM RED eTap","true","false","true","Strøken BMC selges. Satt opp med SRAM RED E-TAP. Ubetydelig brukt. 20-30 mil totalt. Kassett bør skiftes, hakker litt på 2 eller 3 drevet. Helt nye Specialized turbo dekk Identisk sykkel som på bildet men uten skivebremser. 2019mod","3027 Drammen"
"449315530","https://www.finn.no/recommerce/forsale/item/449315530","2026-03-02T15:34:24.263Z","Giant TCR (L) – Campagnolo Record – Bora One tubular","29000","Pent brukt - I god stand","Giant","Unisex","Landevei","Giant","TCR","","56","700c","Campagnolo Record","true","true","false","Selger en meget velholdt Giant TCR racersykkel i størrelse 56 / Large. Dette er en lett, stiv og responsiv landeveissykkel med Campagnolo Record-gruppesett og Campagnolo Bora One tubular-hjul – et supert oppsett for ritt og seriøs trening. Sykkelen fremstår som svært pen og mekanisk solid, og nylig oppgradert med nye slitedeler. 🔧 Spesifikasjoner Ramme: Giant TCR karbon Rammestørrelse: 56 / Large (passer ca. 175–185 cm) Gruppesett: Campagnolo Record, 11-delt Bremser: Felgbrems Hjul: Campagnolo Bora One – tubular Kassett: Campagnolo Chorus 11s 12–27 Kjede: Campagnolo Potenza (nytt juni 2025) Dekk: Tubular, nye mai/juni 2025 (foran og bak) ⚡ Wattmåler Har også Garmin Vector 2S wattpedaler som kan følge med mot tillegg i pris. Perfekt for strukturert trening, eller for deg som bare er glad i tall og statistikk. ➡️ Kan selges: Sykkel alene: 29 000,- Sykkel + wattpedaler: 32 000,- Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","2260 Kirkenær"
"440450282","https://www.finn.no/recommerce/forsale/item/440450282","2026-03-02T15:34:25.932Z","Canyon Speedmax CF 7 str M","52500","Som ny - Ikke synlig brukt","Canyon","Unisex","Landevei","Canyon","Speedmax CF 7","","M","","SRAM Rival eTap AXS","true","false","true","Svært lite brukt og godt vedlikeholdt Canyon Speedmax CF 7 selges. Rask sykkel som er godt egnet for triatlon. Størrelse M Info om sykkelen: Gir - Sram Rival E-tap AXS (elektronisk) Skivebremser Reynolds AR hjulsett - 58mm foran og 80mm bak Helt nytt kranklager: Sram Rival Sram Rival Dub watt måler krankarm Vittoria Corsa dekk Ekstra: Helt ny Bentoboks Feste til Computer Pedaler ikke inkludert Kan hentes på Smestad. Ta kontakt ved interesse! Søkeord: Canyon, triathlon, TT sykkel, Triatlonsykkel, Temposykkel Vis hele beskrivelsen NB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","0379 Oslo"
"436372543","https://www.finn.no/recommerce/forsale/item/436372543","2026-03-02T15:34:27.494Z","Pen sykkel selges til småbarnsforeldre","5000","Pent brukt - I god stand","DBS","Dame","Landevei","DBS","","","","","","false","false","false","God stand, pedalene mangler. Selges snarest","4018 Stavanger"
